Time,H,LE,q,ws,wd,air_temp,TKE,rad,VWC
7/01/17 00:30:00,-42.6337,1.94E+01,1.39E-02,0.895544,115.047,281.92,0.182577,-19.38216,0.341
7/01/17 01:00:00,-52.5624,1.59E+01,1.38E-02,1.21144,118.909,282.091,0.272189,-35.96032,0.164
7/01/17 01:30:00,-43.1849,9.69E+00,1.38E-02,1.00473,117.967,281.808,0.247109,-40.89558,0.164
7/01/17 02:00:00,-45.9832,8.87E+00,1.4E-02,0.931084,131.206,280.906,0.205772,-35.03687,0.165
7/01/17 02:30:00,-18.7039,3.98E+00,1.39E-02,0.817831,126.2,280.577,0.132198,-38.1272,0.165
7/01/17 03:00:00,-22.3025,6.36E+00,1.39E-02,0.783989,129.27,280.176,0.124804,-37.07958,0.165
7/01/17 03:30:00,-46.894,1.7E+01,1.38E-02,0.953281,123.81,280.421,0.246717,-32.39349,0.165
7/01/17 04:00:00,-33.4054,1.45E+01,1.38E-02,0.90463,128.241,280.104,0.158851,-30.13286,0.165
7/01/17 04:30:00,-15.527,9.89E+00,1.4E-02,0.836489,124.263,2.8E+02,9.02E-02,-31.17472,0.165
7/01/17 05:00:00,-22.1989,1.38E+01,1.4E-02,1.00004,121.27,280.386,0.143327,-26.05778,0.165
7/01/17 05:30:00,-25.5401,7.94E+00,1.37E-02,1.01197,114.722,280.64,0.121807,-35.24701,0.165
7/01/17 06:00:00,-43.0303,6.35E-01,1.37E-02,1.03741,124.031,279.304,0.23334,-50.67569,0.165
7/01/17 06:30:00,-26.4984,-5.76E+00,1.38E-02,1.05534,133.001,278.66,0.195797,-45.55589,0.165
7/01/17 07:00:00,-18.4287,3.81E+00,1.41E-02,0.939451,128.068,280.075,0.148104,-41.87645,0.165
7/01/17 07:30:00,-51.6699,1.75E+01,1.4E-02,0.958951,94.0666,283.739,0.318417,-30.24276,0.165
7/01/17 08:00:00,-11.1115,3.84E+01,1.42E-02,1.04464,82.2594,285.425,0.506444,55.28642,0.165
7/01/17 08:30:00,12.4782,4E+01,1.43E-02,0.985461,92.5113,285.962,0.683359,112.4611,0.165
7/01/17 09:00:00,58.1213,7.56E+01,1.44E-02,0.940609,112.474,286.685,0.76341,175.7807,0.165
7/01/17 09:30:00,47.0329,7.88E+01,1.42E-02,1.33812,117.899,287.181,1.20531,245.1847,0.165
7/01/17 10:00:00,76.5246,1.19E+02,1.43E-02,1.29491,92.3616,287.774,0.73556,302.2828,0.165
7/01/17 10:30:00,37.5902,1.18E+02,1.42E-02,1.23288,112.116,288.172,1.16333,348.6022,0.166
7/01/17 11:00:00,49.0538,8.95E+01,1.38E-02,0.446612,188.926,288.363,1.4408,301.7056,0.166
7/01/17 11:30:00,107.126,1.61E+02,1.4E-02,0.449417,248.266,289.296,1.18434,339.8596,0.166
7/01/17 12:00:00,110.972,1.71E+02,1.37E-02,1.48559,209.217,289.163,1.50297,609.4214,0.166
7/01/17 12:30:00,139.809,1.97E+02,1.37E-02,0.833757,184.406,289.982,1.59172,464.5337,0.166
7/01/17 13:30:00,137.336,1.97E+02,1.34E-02,1.3114,268.607,290.283,1.37661,537.5544,0.166
7/01/17 14:00:00,162.144,2.21E+02,1.32E-02,0.300585,148.788,290.753,1.8826,291.0962,0.166
7/01/17 14:30:00,78.9781,1.48E+02,1.31E-02,0.217324,302.625,290.545,1.28856,543.7648,0.166
7/01/17 15:00:00,37.8166,9.64E+01,1.34E-02,0.291085,320.989,290.328,0.822192,754.9579,0.165
7/01/17 15:30:00,169.492,2.22E+02,1.35E-02,1.24012,237.553,290.88,2.26507,254.9978,0.165
7/01/17 16:30:00,99.8909,1.53E+02,1.32E-02,0.457222,326.537,290.511,2.5382,203.92,0.165
7/01/17 18:00:00,48.7721,1.23E+02,1.68E-02,2.01185,336.806,285.58,0.956152,657.3943,0.164
7/01/17 18:30:00,25.7852,4.77E+01,1.67E-02,1.16706,307.429,284.464,0.689412,314.2811,0.164
7/01/17 19:00:00,36.8239,5.47E+01,1.65E-02,1.7745,298.209,284.165,0.951386,170.1537,0.166
7/03/17 00:30:00,-45.2541,14.1123,1.51E-02,0.936715,119.143,282.369,0.390523,98.82343,0.166
7/03/17 01:00:00,-69.1137,21.2256,1.49E-02,0.906292,131.55,282.559,0.485459,24.05805,0.165
7/03/17 01:30:00,-89.7871,28.2818,1.47E-02,0.897597,115.86,282.75,0.412518,-50.80963,0.187
7/03/17 02:00:00,-54.6931,11.856,1.45E-02,0.819144,118.358,283.461,0.376163,-59.26465,0.187
7/03/17 02:30:00,-94.1691,28.0299,1.45E-02,0.538752,112.462,283.387,0.744131,-54.87629,0.186
7/03/17 03:30:00,-68.2715,20.9212,1.43E-02,0.587603,106.387,283.291,0.585428,-58.44162,0.186
7/03/17 04:00:00,-107.68,28.508,1.43E-02,0.389918,104.326,283.206,0.608454,-59.01412,0.186
7/03/17 04:30:00,-70.8908,16.4459,1.43E-02,0.373763,93.3776,283.254,0.715646,-57.18726,0.186
7/03/17 05:30:00,-66.1058,17.3459,1.44E-02,0.692272,117.131,283.089,0.719509,-59.49196,0.186
7/03/17 06:00:00,-80.4984,13.6361,1.45E-02,0.454077,116.457,282.63,0.78254,-59.41975,0.186
7/03/17 06:30:00,-45.9482,13.3492,1.48E-02,0.738007,106.898,282.232,0.626794,-57.08662,0.186
7/03/17 07:00:00,-41.7076,19.8242,1.5E-02,0.758653,83.7086,282.842,0.550976,-47.04818,0.187
7/03/17 08:00:00,-16.8567,80.5872,1.47E-02,0.642018,290.871,286.041,1.96756,-41.3474,0.187
7/03/17 08:30:00,31.468,86.2832,1.46E-02,0.532354,60.0915,286.512,1.89364,-25.40514,0.186
7/03/17 09:00:00,28.1708,81.7909,1.48E-02,0.65008,322.001,286.811,1.90681,169.8515,0.186
7/03/17 09:30:00,39.9744,141.353,1.48E-02,0.680422,280.607,286.482,3.03375,246.5064,0.186
7/03/17 10:00:00,30.7615,95.1392,1.48E-02,1.5274,224.469,286.599,1.85731,353.8002,0.186
7/03/17 10:30:00,52.2107,92.7423,1.44E-02,0.634691,352.449,287.19,4.2288,219.3314,0.186
7/03/17 11:00:00,18.4344,110.846,1.44E-02,0.141521,0.704404,287.014,1.67889,237.4298,0.186
7/03/17 11:30:00,30.463,99.7832,1.41E-02,1.09048,279.106,287.385,1.78944,340.7601,0.186
7/03/17 12:00:00,16.783,91.5038,1.39E-02,0.38448,297.023,287.657,1.47742,202.1283,0.186
7/03/17 12:30:00,60.5044,188.893,1.36E-02,1.01491,269.488,288.151,2.15394,237.7635,0.185
7/03/17 13:00:00,114.778,215.312,1.35E-02,1.08729,293.086,288.825,2.54876,210.364,0.184
7/03/17 13:30:00,11.3131,111.647,1.35E-02,1.36776,319.727,288.298,1.75918,462.4247,0.184
7/03/17 14:00:00,39.3138,153.774,1.33E-02,1.60362,263.341,288.592,1.97424,372.8157,0.183
7/03/17 14:30:00,110.602,200.766,1.35E-02,0.970964,283.156,289.501,1.88741,131.1292,0.183
7/03/17 15:00:00,116.759,239.368,1.37E-02,0.667969,297.952,289.691,2.23438,287.2459,0.182
7/03/17 15:30:00,94.9244,205.661,1.31E-02,1.40067,289.485,289.445,3.24736,481.4571,0.181
7/03/17 16:30:00,87.4929,161.235,1.26E-02,0.596106,338.939,289.996,2.04978,401.1119,0.181
7/03/17 17:00:00,108.851,212.103,1.18E-02,1.44709,313.828,290.049,2.16112,334.6462,0.181
7/03/17 17:30:00,121.455,267.042,1.15E-02,1.14138,288.737,289.925,2.52627,525.8123,0.18
7/03/17 18:00:00,66.4847,224.724,1.11E-02,0.335882,349.07,289.638,3.83866,528.9056,0.179
7/03/17 18:30:00,75.742,162.65,1.13E-02,1.62377,286.099,289.481,1.21552,382.9671,0.179
7/03/17 19:00:00,67.9467,167.287,1.13E-02,1.66512,291.757,288.849,1.62943,339.0344,0.178
7/03/17 19:30:00,45.2639,148.388,1.15E-02,0.982438,290.984,288.424,1.37868,283.4904,0.177
7/03/17 20:00:00,-11.7741,102.288,1.16E-02,0.521262,287.133,287.384,1.62885,229.4755,0.176
7/03/17 20:30:00,-83.3619,61.6376,1.17E-02,1.09087,109.036,286.395,1.79293,159.0931,0.175
7/03/17 21:00:00,-60.4187,36.5108,1.18E-02,0.983912,119.226,286.086,1.82388,-30.65326,0.174
7/03/17 21:30:00,-27.8809,13.2154,1.21E-02,0.602203,97.4717,285.019,0.781693,-65.162,0.174
7/03/17 22:00:00,-17.3789,4.86654,1.24E-02,0.375383,66.1975,283.838,0.729369,-70.14963,0.173
7/03/17 22:30:00,-69.7069,39.1131,1.27E-02,0.5698,120.802,282.128,0.536882,-70.37244,0.173
7/03/17 23:00:00,-79.9068,38.2043,1.26E-02,0.740425,114.774,281.931,0.512194,-76.26,0.173
7/03/17 23:30:00,-81.4159,37.2781,1.26E-02,0.797936,119.567,281.69,0.55201,-75.29356,0.172
7/04/17 00:00:00,-93.362,34.0913,1.24E-02,1.05713,135.955,282.534,0.841347,-73.57895,0.172
7/04/17 00:30:00,-82.0066,32.3386,1.24E-02,0.929646,130.934,282.984,1.00461,-73.32721,0.172
7/04/17 01:00:00,-48.4189,18.5309,1.24E-02,0.948927,130.185,282.217,1.21365,-77.59,0.171
7/04/17 01:30:00,-107.078,42.7391,1.24E-02,0.874561,110.952,282.627,0.931173,-77.80388,0.171
7/04/17 02:00:00,-97.0851,32.9387,1.24E-02,0.881706,115.428,282.506,1.52671,-72.54609,0.171
7/04/17 02:30:00,-150.72,46.3033,1.27E-02,0.585698,105.43,280.216,0.900996,-72.84478,0.171
7/04/17 03:00:00,-40.3475,6.70688,1.29E-02,0.73359,120.523,278.369,0.520343,-74.36866,0.171
7/04/17 03:30:00,-139.004,35.8742,1.29E-02,0.797391,116.897,278.379,0.4248,-67.868,0.171
7/04/17 04:00:00,-73.2218,18.9956,1.31E-02,0.892215,117.479,276.913,0.257307,-66.88045,0.17
7/04/17 04:30:00,-74.6114,17.3057,1.31E-02,0.961373,121.387,276.478,0.246686,-69.3774,0.17
7/04/17 05:00:00,-28.8747,6.79612,1.32E-02,0.84354,135.725,275.715,0.145338,-64.63968,0.17
7/04/17 05:30:00,-24.3509,4.79867,1.31E-02,0.847255,126.145,275.784,0.132619,-65.01382,0.17
7/04/17 06:00:00,-21.3599,3.27732,1.32E-02,0.880874,132.547,275.33,0.112913,-64.42807,0.17
7/04/17 06:30:00,-14.764,2.85E-03,1.33E-02,0.88245,121.064,275.993,0.121515,-62.58768,0.17
7/04/17 07:00:00,-75.7279,29.7885,1.32E-02,0.70678,81.7185,278.564,0.209692,-55.90849,0.17
7/04/17 07:30:00,-71.4001,42.5553,1.29E-02,0.323543,9.72437,281.247,0.664043,-47.87177,0.17
7/04/17 08:30:00,1.69487,45.4296,1.28E-02,0.801163,353.24,283.231,0.582478,-40.31681,0.17
7/04/17 09:00:00,19.9403,78.6131,1.26E-02,0.333012,288.317,284.225,1.12222,40.1964,0.17
7/04/17 09:30:00,41.1738,95.5748,1.27E-02,0.55043,305.245,284.881,0.948921,166.909,0.17
7/04/17 10:00:00,65.1924,123.038,1.27E-02,0.612073,248.075,285.241,1.7404,236.1087,0.17
7/04/17 10:30:00,84.6293,138.119,1.27E-02,0.689715,235.786,285.668,2.06729,302.4595,0.17
7/04/17 11:00:00,107.105,147.93,1.25E-02,1.05456,273.941,285.934,3.04171,373.131,0.17
7/04/17 11:30:00,144.54,204.239,1.24E-02,0.821075,263.35,286.244,3.96232,434.5469,0.17
7/04/17 12:00:00,118.142,208.839,1.24E-02,1.15076,205.061,286.862,3.02068,494.3343,0.17
7/04/17 12:30:00,113.317,153.056,1.24E-02,1.28986,205.975,287.469,3.42647,532.5918,0.17
7/04/17 13:00:00,125.031,190.948,1.23E-02,0.628966,204.983,287.661,3.9504,571.3416,0.17
7/04/17 13:30:00,121.591,160.429,1.23E-02,0.196254,29.3823,288.008,3.40169,609.5933,0.17
7/04/17 14:00:00,191.598,251.887,1.23E-02,1.20259,257.806,288.474,2.88856,627.064,0.17
7/04/17 14:30:00,187.864,227.225,1.24E-02,1.98795,255.829,288.802,3.32146,655.5997,0.17
7/04/17 15:00:00,192.303,263.115,1.27E-02,2.01055,265.174,289.075,2.91545,650.4694,0.169
7/04/17 15:30:00,114.702,164.648,1.28E-02,1.95465,272.362,289.027,3.09666,652.5084,0.169
7/04/17 16:00:00,168.925,262.93,1.28E-02,1.41935,314.374,289.531,2.23839,639.1841,0.169
7/04/17 16:30:00,102.945,186.566,1.28E-02,1.73115,281.783,289.29,1.95766,448.7386,0.168
7/04/17 17:00:00,32.2259,152.39,1.28E-02,1.21335,292.959,288.936,2.29083,569.1251,0.168
7/04/17 17:30:00,48.0378,158.522,1.28E-02,0.537409,177.44,289.391,2.49973,368.3138,0.167
7/04/17 18:00:00,74.6699,163.27,1.28E-02,0.485154,147.965,289.806,1.95602,240.4673,0.167
7/04/17 18:30:00,49.5726,124.371,1.29E-02,1.01398,273.021,289.911,0.69952,368.1974,0.166
7/04/17 19:00:00,12.2071,131.423,1.3E-02,0.782649,327.337,289.439,0.711099,396.0375,0.166
7/04/17 19:30:00,6.58689,120.743,1.3E-02,0.659115,235.635,288.951,0.860661,222.3742,0.165
7/04/17 20:00:00,-69.2574,118.497,1.31E-02,0.699814,146.435,287.644,0.769124,122.2154,0.164
7/04/17 20:30:00,-34.9411,32.0782,1.39E-02,0.579756,126.809,284.746,0.259752,153.7211,0.163
7/04/17 21:00:00,-52.5682,65.5679,1.38E-02,0.855046,114.416,283.067,0.31167,-31.88106,0.162
7/04/17 21:30:00,-112.601,68.4147,1.3E-02,0.73406,106.382,283.959,0.607745,-58.77534,0.162
7/04/17 22:00:00,-99.235,58.0348,1.24E-02,0.94832,145.438,285.156,0.850187,-61.97917,0.161
7/04/17 22:30:00,-130.132,85.4804,1.22E-02,0.852922,115.549,285.217,0.830956,-66.57077,0.161
7/04/17 23:00:00,-75.4751,34.0985,1.21E-02,1.2718,145.583,285.274,0.94933,-74.52879,0.161
7/04/17 23:30:00,-119.413,55.9951,1.22E-02,1.21013,133.551,285.128,1.13302,-73.4185,0.161
7/05/17 00:30:00,-70.8008,31.8563,1.2E-02,1.06861,116.61,285.542,1.03596,-75.6331,0.16
7/05/17 01:00:00,-28.6911,16.5756,1.27E-02,0.424581,115.97,281.885,0.310786,-76.85978,0.16
7/05/17 01:30:00,-57.2992,26.6047,1.27E-02,0.600255,98.1338,281.152,0.269542,-69.05497,0.159
7/05/17 02:00:00,-38.4034,12.903,1.28E-02,0.719851,104.568,280.145,0.226019,-63.69946,0.159
7/05/17 02:30:00,-60.4518,25.5667,1.29E-02,0.788596,116.675,279.557,0.196441,-61.43052,0.16
7/05/17 03:30:00,-52.5523,21.1613,1.31E-02,1.03943,125.906,278.223,0.274535,-60.21729,0.159
7/05/17 04:00:00,-47.4349,11.332,1.31E-02,0.984207,126.349,278.079,0.23133,-59.58116,0.159
7/05/17 04:30:00,-77.1502,23.0459,1.32E-02,1.07231,128.246,277.874,0.29036,-60.75765,0.159
7/05/17 05:00:00,-19.806,4.21456,1.33E-02,0.854524,125.182,277.441,9.21E-02,-59.4618,0.159
7/05/17 05:30:00,-46.1984,8.6425,1.33E-02,0.912291,119.279,277.782,0.114199,-58.97983,0.158
7/05/17 06:00:00,-31.9997,9.64411,1.34E-02,1.15648,131.022,277.556,0.118964,-57.99381,0.159
7/05/17 06:30:00,-37.5507,9.58232,1.36E-02,1.19464,131.875,277.845,0.163395,-56.09425,0.159
7/05/17 07:00:00,-64.9374,22.7721,1.38E-02,0.533818,95.3346,279.369,0.379003,-48.46514,0.159
7/05/17 08:00:00,6.49049,32.0516,1.43E-02,0.970031,1.66089,281.024,0.293146,-45.03815,0.159
7/05/17 08:30:00,32.3341,44.137,1.49E-02,0.82185,338.024,281.724,0.179336,-36.16422,0.159
7/05/17 09:00:00,51.4956,57.7546,1.52E-02,0.739286,328.33,282.716,0.181601,100.3951,0.16
7/05/17 09:30:00,69.3281,79.3647,1.55E-02,0.88986,315.486,283.597,0.20899,162.9547,0.16
7/05/17 10:00:00,84.2842,110.416,1.56E-02,1.24594,316.481,284.64,0.262175,231.1577,0.16
7/05/17 10:30:00,100.749,129.748,1.56E-02,1.14087,312.437,285.584,0.279465,297.233,0.159
7/05/17 11:00:00,92.7279,126.072,1.44E-02,0.336088,192.739,287.016,0.91137,361.7208,0.16
7/05/17 11:30:00,80.5443,155.055,1.38E-02,0.450396,200.15,288.067,1.0229,422.2531,0.16
7/05/17 12:00:00,119.481,183.651,1.33E-02,0.421684,314.476,289.279,1.04198,475.8382,0.16
7/05/17 12:30:00,101.973,190.044,1.25E-02,0.592122,220.355,289.965,2.35892,524.1841,0.16
7/05/17 13:00:00,133.424,252.641,1.26E-02,1.14444,194.593,290.604,1.62106,562.0829,0.16
7/05/17 13:30:00,145.687,240.794,1.26E-02,1.61903,219.308,290.822,1.76493,602.7487,0.16
7/05/17 14:00:00,169.075,278.176,1.27E-02,0.792915,237.657,291.132,1.69597,616.7068,0.16
7/05/17 14:30:00,152.819,215.938,1.28E-02,1.17209,298.212,291.534,1.8481,645.8127,0.16
7/05/17 15:00:00,160.096,238.639,1.25E-02,1.8709,274.884,291.483,2.37402,639.7235,0.159
7/05/17 15:30:00,122.86,219.49,1.27E-02,0.736892,300.057,291.867,1.93354,637.6022,0.159
7/05/17 16:30:00,121.742,247.198,1.31E-02,0.336731,196.846,292.149,1.82511,624.2299,0.158
7/05/17 17:00:00,116.588,287.541,1.31E-02,0.887459,153.07,292.263,1.9283,596.1474,0.158
7/05/17 17:30:00,94.4188,217.354,1.31E-02,0.867825,208.177,292.239,1.89656,521.7522,0.157
7/05/17 18:00:00,83.1081,207.996,1.33E-02,0.923198,164.854,292.328,2.24235,473.3707,0.157
7/05/17 18:30:00,67.4087,188.364,1.36E-02,0.451911,217.793,292.389,1.27128,421.8319,0.156
7/05/17 19:00:00,36.4389,158.673,1.35E-02,0.670395,217.592,292.094,0.898769,362.5231,0.155
7/05/17 19:30:00,19.709,138.05,1.35E-02,0.947967,187.994,291.828,0.758387,282.2762,0.154
7/05/17 20:00:00,-101.976,132.126,1.38E-02,0.905394,146.534,289.94,1.20804,204.7876,0.153
7/05/17 20:30:00,-111.64,99.7077,1.37E-02,1.12469,131.098,288.828,0.622561,156.4148,0.152
7/05/17 21:00:00,-63.7937,59.4137,1.46E-02,1.29133,126.131,285.451,0.36644,-48.82531,0.152
7/05/17 21:30:00,-37.4752,28.6338,1.45E-02,0.8636,117.839,284.513,0.266829,-56.32345,0.151
7/05/17 22:00:00,-24.3528,19.2497,1.43E-02,0.901324,119.419,283.88,0.133179,-58.52709,0.15
7/05/17 22:30:00,-28.5109,18.0987,1.44E-02,0.869154,127.458,282.436,0.114807,-60.07958,0.15
7/05/17 23:00:00,-55.4956,31.9429,1.4E-02,1.08725,121.105,282.761,0.240196,-62.98888,0.15
7/05/17 23:30:00,-51.6712,22.5692,1.4E-02,1.00191,123.231,282.27,0.193841,-61.46464,0.149
7/06/17 00:00:00,-57.0616,22.3303,1.41E-02,0.941867,124.604,281.679,0.23282,-65.0903,0.149
7/06/17 00:30:00,-11.5465,3.14648,1.42E-02,0.876147,121.764,280.471,0.162853,-58.92171,0.149
7/06/17 01:00:00,-23.0604,2.51964,1.46E-02,0.914827,120.765,280.51,0.116266,-60.84795,0.149
7/06/17 02:00:00,-32.7326,14.5221,1.47E-02,0.882874,126.366,279.561,0.147273,-59.81056,0.149
7/06/17 02:30:00,-39.6572,22.744,1.48E-02,0.918955,129.686,278.844,0.11601,-60.60859,0.148
7/06/17 03:00:00,-53.1878,4.13038,1.46E-02,0.93278,131.398,279.068,0.165627,-58.7374,0.148
7/06/17 03:30:00,-51.38,16.9319,1.49E-02,0.946684,132.479,278.739,0.171325,-57.71967,0.148
7/06/17 04:00:00,-26.3158,13.707,1.5E-02,0.898507,124.449,278.779,0.106799,-58.59253,0.148
7/06/17 04:30:00,-12.337,5.90743,1.49E-02,0.872278,126.963,278.337,7.32E-02,-60.35809,0.148
7/06/17 05:00:00,-19.2984,11.8615,1.45E-02,0.830465,128.509,278.156,6.64E-02,-56.70127,0.148
7/06/17 05:30:00,-19.3179,3.79894,1.43E-02,0.8128,133.391,277.718,6.58E-02,-55.6401,0.148
7/06/17 06:00:00,-31.3969,12.1167,1.41E-02,0.886211,125.352,278.133,0.103812,-53.40445,0.148
7/06/17 06:30:00,-48.0405,8.20911,1.44E-02,0.919884,125.189,278.566,0.150693,-52.35925,0.148
7/06/17 07:00:00,-42.3982,17.8305,1.43E-02,0.848993,102.695,280.913,0.143748,-46.93637,0.148
7/06/17 07:30:00,-17.3959,20.0905,1.48E-02,0.865974,76.3189,282.055,0.179925,-39.17849,0.148
7/06/17 09:00:00,1.92677,75.9481,1.47E-02,1.21623,62.421,288.133,0.309889,-31.9873,0.148
7/06/17 09:30:00,9.56135,99.0073,1.43E-02,1.44084,66.3844,288.975,0.376926,40.56186,0.148
7/06/17 10:00:00,20.1954,133.654,1.39E-02,1.16007,80.6089,289.857,0.620778,235.0567,0.149
7/06/17 10:30:00,38.4144,146.46,1.33E-02,0.62143,26.6421,290.626,1.20906,300.7921,0.149
7/06/17 11:00:00,54.3767,191.14,1.29E-02,0.672464,70.8392,291.046,1.9045,360.8032,0.149
7/06/17 11:30:00,53.1798,198.609,1.29E-02,0.834438,304.121,290.989,1.81575,421.7321,0.149
7/06/17 12:30:00,15.8273,180.224,1.32E-02,0.326675,225.696,291.219,1.72307,486.1585,0.149
7/06/17 13:30:00,91.5969,232.871,1.28E-02,0.986429,233.63,292.358,1.60685,373.1979,0.149
7/06/17 14:00:00,81.6919,237.965,1.25E-02,1.37478,135.838,292.432,2.99526,371.4658,0.149
7/06/17 14:30:00,108.723,242.009,1.26E-02,0.507624,120.53,293.008,3.21588,665.6758,0.148
7/06/17 15:00:00,81.7004,223.764,1.28E-02,0.664859,239.325,292.957,2.81828,652.1547,0.148
7/06/17 16:00:00,87.2561,209.282,1.28E-02,0.248958,214.982,292.966,2.30356,647.1402,0.148
7/06/17 16:30:00,41.2063,171.591,1.28E-02,0.941096,289.109,293.021,1.57578,480.2253,0.147
7/06/17 17:00:00,87.4941,241.028,1.3E-02,1.159,265.064,293.488,1.93257,566.9895,0.146
7/06/17 17:30:00,25.6498,115.137,1.3E-02,0.594316,333.387,293.101,0.59871,182.3545,0.146
7/06/17 18:00:00,43.9483,162.702,1.3E-02,0.412985,18.2874,293.957,1.26013,404.9329,0.145
7/06/17 18:30:00,-32.7475,106.228,1.3E-02,0.534375,225.871,292.942,0.802178,142.9177,0.145
7/06/17 19:00:00,20.3567,137.353,1.51E-02,0.677017,300.693,292.261,0.522506,394.5351,0.144
7/06/17 19:30:00,-0.634723,75.3169,1.62E-02,1.3349,302.967,291.407,0.573133,48.62958,0.144
7/06/17 20:00:00,-20.8062,51.8719,1.65E-02,0.550137,231.861,290.606,0.490891,212.2637,0.144
7/06/17 21:00:00,-27.1848,23.6137,1.68E-02,1.00907,131.894,287.49,0.2186,125.554,0.143
7/06/17 21:30:00,-22.397,6.82952,1.64E-02,0.862792,118.501,286.467,0.270305,8.803485,0.142
7/06/17 22:00:00,-35.3701,15.045,1.63E-02,1.0726,132.695,284.689,0.353047,-40.67161,0.141
7/06/17 22:30:00,-26.4034,2.5161,1.62E-02,0.976224,122.673,283.626,0.235586,-52.86547,0.141
7/06/17 23:00:00,-25.4085,6.38439,1.63E-02,0.800836,124.612,282.371,0.180368,-65.10239,0.141
7/07/17 00:30:00,-21.8274,2.20036,1.62E-02,0.881889,127.159,281.726,0.121036,-64.8568,0.14
7/07/17 02:00:00,-28.7019,-3.60644,1.62E-02,0.901904,127.814,280.412,0.166638,-60.13454,0.14
7/07/17 02:30:00,-17.6202,3.9E-02,1.62E-02,0.732222,123.444,280.278,7.38E-02,-59.101,0.139
7/07/17 03:00:00,-20.549,-2.51381,1.61E-02,0.827529,137.763,279.551,9.84E-02,-56.94086,0.139
7/07/17 03:30:00,-17.766,-1.68244,1.62E-02,0.833451,122.295,280.655,0.102416,-52.91439,0.139
7/07/17 04:00:00,-19.3512,-0.626198,1.62E-02,0.830629,130.51,279.882,0.107609,-48.14043,0.139
7/07/17 04:30:00,-29.1851,-0.124835,1.62E-02,0.802334,128.252,279.565,8.89E-02,-50.24206,0.14
7/07/17 05:00:00,-25.2122,-4.12927,1.61E-02,0.799356,127.268,279.82,9.5E-02,-55.4518,0.14
7/07/17 05:30:00,-10.0536,-2.69548,1.6E-02,0.767838,127.986,279.165,7.54E-02,-51.20517,0.14
7/07/17 06:00:00,-33.5572,-1.41682,1.6E-02,0.931059,127.571,279.329,0.136321,-53.0648,0.139
7/07/17 06:30:00,-32.3726,4.31009,1.62E-02,1.05752,126.208,280.328,0.177789,-49.80422,0.14
7/07/17 07:00:00,-25.7013,13.9783,1.69E-02,0.796247,114.68,282.715,0.137586,-35.57227,0.14
7/07/17 07:30:00,-24.1131,19.1074,1.68E-02,0.626497,86.9834,283.876,0.149084,-11.94566,0.14
7/07/17 08:00:00,0.178578,20.0431,1.71E-02,0.772897,88.7017,285.19,0.103946,9.718197,0.141
7/07/17 08:30:00,-0.754295,32.7322,1.75E-02,0.552622,53.0633,286.883,8.98E-02,23.16239,0.141
7/07/17 09:00:00,0.331499,100.858,1.66E-02,1.09513,75.9789,288.75,0.928392,103.6092,0.141
7/07/17 09:30:00,-28.4391,115.652,1.62E-02,1.55213,121.154,289.229,1.39936,167.4721,0.141
7/07/17 10:00:00,36.7715,144.112,1.62E-02,0.986476,113.059,290.401,1.25646,234.973,0.141
7/07/17 10:30:00,31.0615,159.044,1.59E-02,0.713035,160.664,291.278,1.28614,300.9107,0.141
7/07/17 11:00:00,67.3464,171.188,1.55E-02,0.306876,346.335,292.268,0.799919,363.28,0.141
7/07/17 11:30:00,75.1855,192.906,1.42E-02,0.956134,287.152,292.98,0.934945,422.1377,0.141
7/07/17 12:00:00,92.0341,199.808,1.38E-02,0.978118,285.682,293.423,1.48289,460.4042,0.141
7/07/17 12:30:00,66.3792,154.528,1.37E-02,0.575956,316.134,293.746,1.74782,526.1852,0.141
7/07/17 13:00:00,94.8303,230.03,1.33E-02,1.48848,237.141,293.932,2.24739,559.2573,0.14
7/07/17 13:30:00,129.328,276.023,1.33E-02,1.48639,256.779,294.169,3.02572,597.7681,0.14
7/07/17 14:00:00,127.331,275.243,1.35E-02,1.54406,258.211,294.581,1.62429,617.2194,0.14
7/07/17 14:30:00,99.0529,222.48,1.35E-02,1.18155,288.028,294.737,1.3118,633.8972,0.139
7/07/17 15:00:00,95.9338,236.685,1.35E-02,0.904021,291.356,294.846,1.48172,637.779,0.138
7/07/17 15:30:00,8.17831,125.718,1.38E-02,1.24055,311.56,294.204,0.964734,590.6708,0.138
7/07/17 16:30:00,5.82268,122.114,1.36E-02,0.415595,327.869,294.269,0.931218,545.1404,0.137
7/07/17 18:00:00,66.582,206.123,1.4E-02,1.12992,247.806,293.804,1.86996,258.6388,0.136
7/07/17 18:30:00,54.6751,199.143,1.41E-02,1.07792,262.511,293.926,1.195,285.7284,0.135
7/07/17 19:00:00,7.5589,137.082,1.44E-02,0.451266,146.822,293.742,1.24407,371.78,0.135
7/07/17 20:30:00,-10.2779,48.5328,1.62E-02,0.773124,134.429,289.398,0.28684,353.4956,0.133
7/07/17 21:00:00,-15.4242,36.2523,1.61E-02,0.722043,116.799,288.011,0.140009,292.4465,0.133
7/07/17 21:30:00,-27.6428,33.4869,1.59E-02,0.897551,126.085,286.748,0.174595,159.2351,0.132
7/07/17 22:00:00,-46.5661,49.3538,1.55E-02,0.952928,122.621,286.71,0.273558,-25.52079,0.131
7/07/17 22:30:00,-38.082,36.6888,1.56E-02,0.799899,115.423,285.916,0.217891,-45.16141,0.13
