TIme,ws,rad,VWC_2_Avg,T_2_Avg,LE,H,TKE,Precp
25/07/201606:30:00,3.538766,-75.12,0.293,6.572,-25.71389629,-30.68098028,0.5625583074,0
25/07/201607:00:00,2.967579,-65.58,0.293,6.097,-12.41077478,-21.2238371,0.5610436699,0
25/07/201607:30:00,2.320534,-42.5,0.293,6.097,4.735004712,0.4219661625,0.6111828327,0
25/07/201608:00:00,1.692848,-0.918,0.293,7.042,50.04902174,6.502997123,0.5534537975,0
25/07/201608:30:00,1.094762,53.5,0.293,7.042,39.1051127,64.87729646,0.5249644503,0
25/07/201609:00:00,1.618486,102.5,0.293,9.29,69.23586032,123.1868634,0.6057288126,0
25/07/201609:30:00,2.275266,191,0.293,9.29,115.7726623,173.9790061,0.5985569991,0
25/07/201610:00:00,0.9948577,289.2,0.292,10.78,108.3949987,130.5046553,0.5740632112,0
25/07/201610:30:00,1.937788,241.8,0.292,10.78,186.9432354,216.8187439,0.8552611933,0
25/07/201611:00:00,3.072846,420.7,0.292,14.55,182.0916099,159.0042379,0.7534436673,0
25/07/201611:30:00,2.658583,375.9,0.292,14.55,118.7541423,50.54933872,0.6916097497,0
25/07/201612:00:00,2.885741,198.8,0.291,21.1,222.8585065,178.1365733,0.8598197947,0
25/07/201612:30:00,2.222435,432.8,0.291,21.1,210.0879223,140.2211924,0.8448331675,0
25/07/201613:00:00,3.076465,385.5,0.291,21.41,246.0401313,183.9827178,1.133011525,0
25/07/201613:30:00,1.877342,477.6,0.291,21.41,131.9603027,48.4281791,1.059405212,0
25/07/201614:00:00,2.751106,217.2,0.29,25.48,167.2416831,49.70169732,1.299387788,0
25/07/201614:30:00,1.895271,248.8,0.29,25.48,91.93238657,8.4392661,1.043725143,0
25/07/201615:00:00,1.866542,129.8,0.29,20.91,69.10551455,51.82417855,0.8419783055,0
25/07/201615:30:00,3.716401,146.6,0.29,20.91,16.49279684,3.691952363,1.054374578,0.1
25/07/201616:00:00,2.126082,44.93,0.29,18.34,94.75327744,22.23423166,0.8261440153,0
25/07/201616:30:00,1.946406,142.6,0.29,18.34,138.3356991,20.07215404,0.8464512159,0
25/07/201617:00:00,4.30649,183.5,0.289,18.03,-57.6507988,-60.07454363,2.454131552,0.2
25/07/201617:30:00,3.877592,-95.4,0.289,18.03,34.4563886,10.83222404,1.480679224,0
25/07/201618:00:00,2.93579,63.72,0.289,15.01,196.0473012,82.60211739,1.039925641,0
25/07/201618:30:00,5.397701,297.6,0.289,15.01,138.1991488,154.2288484,1.037386397,0
25/07/201619:00:00,4.723133,307.6,0.289,15.89,139.4251698,66.46221205,1.03217774,0
25/07/201619:30:00,3.465767,217.8,0.289,15.89,90.33706144,-0.5421506279,0.9970459861,0
25/07/201620:00:00,3.294858,99.4,0.289,13.23,27.51749353,6.73575221,0.8513643075,0
25/07/201620:30:00,1.941513,42.07,0.289,13.23,22.56316294,4.991132498,0.5647575959,0
25/07/201621:00:00,1.637592,33.9,0.289,11.65,-28.48009795,-17.99264814,0.6281002599,0
25/07/201621:30:00,1.666617,-41.8,0.289,11.65,-32.38404982,-38.04382901,0.5371951051,0
25/07/201622:00:00,1.961573,-67.63,0.289,10.36,-42.76593905,-40.31285196,0.5132912252,0
25/07/201622:30:00,3.557255,-82.3,0.289,10.36,-22.30356886,-48.48186068,0.8144425719,0
25/07/201623:00:00,2.519426,-71.42,0.289,8.99,-43.74745566,-29.77496231,0.6717060184,0
25/07/201623:30:00,2.728781,-75.08,0.289,8.99,-20.17630587,-53.27038575,0.7185869319,0
26/07/201600:00:00,2.383819,-75.61,0.289,8.66,-45.20592867,-28.63966016,0.4875526448,0
26/07/201600:30:00,2.915776,-76.73,0.289,8.66,-6.766282353,-61.97589191,0.6212836296,0
26/07/201601:00:00,2.576511,-72.29,0.288,8.2,-41.91903758,-28.43845783,0.645922321,0
26/07/201601:30:00,1.986446,-74.42,0.288,8.2,-54.02846133,-14.49566483,0.5465131301,0
26/07/201602:00:00,1.842868,-72.99,0.288,8.07,-24.89172173,-46.55190772,0.4586765651,0
26/07/201602:30:00,2.199864,-76.14,0.288,8.07,-31.15327702,-28.73747989,0.6108466878,0
26/07/201603:00:00,1.29304,-64.76,0.288,7.947,-28.18687635,-32.29150474,0.414188995,0
26/07/201603:30:00,1.794305,-65.29,0.288,7.947,-33.10136595,-29.88008216,0.4498376493,0
26/07/201604:00:00,1.775631,-68.11,0.288,8.07,-22.33010449,-15.74946451,0.4530970334,0
26/07/201604:30:00,2.017227,-42.92,0.288,8.07,-18.83001559,-34.12173475,0.4459505333,0
26/07/201605:00:00,3.35204,-57.36,0.288,8.4,-11.51465259,-29.69828566,0.6884732186,0
26/07/201605:30:00,3.023896,-45.65,0.288,8.4,-23.52094507,-16.83793273,0.6443569877,0
26/07/201606:00:00,3.485157,-44.94,0.288,8.41,-13.43111279,-8.117245058,1.254266335,0
26/07/201606:30:00,4.948305,-25.52,0.288,8.41,-23.02526526,-26.31795317,1.98543289,0.8
26/07/201607:00:00,5.303202,-52.25,0.288,9.14,-18.89949646,-23.67640205,1.437015643,0.8
26/07/201607:30:00,2.061362,-45.31,0.288,9.14,-21.82629186,-16.38228675,0.6492915237,0.1
26/07/201608:00:00,1.824957,-40.77,0.288,8.93,-28.12206591,-23.99455298,0.705222881,0
26/07/201608:30:00,1.972635,-54.16,0.288,8.93,-8.626555175,-6.027623748,0.4567600332,0
26/07/201609:00:00,1.86767,-16.64,0.288,9.3,81.67712409,48.61161721,0.4411668337,0
26/07/201609:30:00,1.583956,127.9,0.288,9.3,115.9156444,124.0204362,0.3382429266,0
26/07/201610:00:00,2.733123,238.9,0.288,10.3,60.89411854,273.0244407,0.5540054804,0
26/07/201610:30:00,3.103616,335.3,0.288,10.3,230.2209862,193.6710625,0.4807534445,0
26/07/201611:00:00,2.657597,444.7,0.288,15.73,302.4276293,204.1008872,0.4905036783,0
26/07/201611:30:00,2.861331,549.9,0.288,15.73,130.4960308,42.48118826,0.4716800418,0
26/07/201612:00:00,1.592605,211.6,0.288,21.71,216.2754985,110.7691995,0.3943450454,0
26/07/201612:30:00,1.224452,357,0.288,21.71,224.1947743,155.8490261,0.4633171874,0
26/07/201613:00:00,2.080012,414.8,0.287,19.02,305.2970712,299.5224369,0.629930567,0
26/07/201613:30:00,2.828373,657.8,0.287,19.02,225.3815842,228.9660654,0.695681125,0
26/07/201614:00:00,2.819543,513.1,0.287,26.45,125.3072843,55.83069081,0.6101480803,0
26/07/201614:30:00,2.994693,227.6,0.287,26.45,42.34511416,15.48722641,0.5555029909,0
26/07/201615:00:00,4.007243,91.2,0.286,21.63,57.72120292,16.03245402,0.770248079,0.2
26/07/201615:30:00,2.899005,103.9,0.286,21.63,208.0961615,18.05514229,0.5371232785,0
26/07/201616:00:00,1.38735,256.9,0.286,18.57,142.103347,22.55580071,0.5080390666,0
26/07/201616:30:00,6.175524,193.4,0.286,18.57,-64.88319406,-83.13804829,1.44154443,0.1
26/07/201617:00:00,2.982172,-124.3,0.286,18.81,21.90862726,6.837162414,1.076083089,0
26/07/201617:30:00,1.861482,49.57,0.286,18.81,333.4879281,64.96999004,0.7499867666,0
26/07/201618:00:00,1.042028,420.2,0.286,16.87,182.805128,48.06612484,0.4598281992,0
26/07/201618:30:00,1.587788,249.2,0.286,16.87,44.45984857,48.06501891,0.4054620822,0
26/07/201619:00:00,2.365788,108.1,0.286,16.86,3.350409145,2.305719735,0.549565051,0
26/07/201619:30:00,2.702622,19.08,0.286,16.86,-17.70876745,-12.90333772,0.8113790742,0
26/07/201620:00:00,2.530474,-20.2,0.286,13.81,89.41825288,28.67277954,0.5282007412,0
26/07/201620:30:00,2.256871,127.7,0.286,13.81,106.8891013,32.86540365,0.6780867194,0
26/07/201621:00:00,2.067075,151.4,0.286,13.39,6.927679913,1.709710357,0.5155054312,0
26/07/201621:30:00,2.323663,19.91,0.286,13.39,-18.81120236,-22.99409551,0.4821970692,0
26/07/201622:00:00,1.780116,-32.77,0.285,13.72,-26.88949178,-45.95647088,0.7225200534,0
26/07/201622:30:00,2.092663,-66.6,0.285,13.72,-29.01274438,-45.24484177,0.524199881,0
26/07/201623:00:00,3.922663,-71.02,0.285,11.07,-60.8721646,-9.263325166,0.670282799,0
26/07/201623:30:00,3.859115,-69.19,0.285,11.07,-40.11847143,-26.67120206,0.7887036925,0
1/08/16 00:00:00,4.261296,-72.12,0.287,5.924,-28.32236291,-39.82832694,1.636528673,0
1/08/16 00:30:00,3.503394,-81.4,0.287,5.924,-19.83834923,-39.38272915,1.25926899,0
1/08/16 01:00:00,2.519758,-72.92,0.287,5.446,-21.9601812,-41.45633296,1.010327966,0
1/08/16 01:30:00,2.023852,-77.4,0.287,5.446,-24.39998497,-35.73415258,0.968638549,0
1/08/16 02:00:00,1.385651,-74.59,0.287,5.03,-13.21005605,-33.16440352,0.6156734668,0
1/08/16 02:30:00,2.547777,-60.91,0.287,5.03,-16.61279683,-45.46758154,0.9002251654,0
1/08/16 03:00:00,3.263394,-77.02,0.287,4.763,-18.37338499,-50.54573602,1.174067735,0
1/08/16 03:30:00,2.930764,-84.7,0.287,4.763,-30.36122159,-46.00079346,0.8397707982,0
1/08/16 04:00:00,3.512272,-92.7,0.286,4.234,-13.09844626,-60.53094789,1.047825445,0
1/08/16 04:30:00,3.411692,-90.4,0.286,4.234,-21.55577671,-48.57267208,1.028295207,0
1/08/16 05:00:00,3.036337,-87.2,0.286,3.96,-30.75060698,-42.53651771,0.8773092777,0
1/08/16 05:30:00,3.270184,-90.6,0.286,3.96,-30.23220224,-37.9568162,1.134656152,0
1/08/16 06:00:00,3.491399,-85.8,0.286,3.715,-30.71435776,-34.31567068,1.281009394,0
1/08/16 06:30:00,1.968412,-82.8,0.286,3.715,-30.13577779,-33.85103279,1.037860736,0
1/08/16 07:00:00,1.956285,-81.7,0.286,3.642,-20.43346509,-21.40497724,1.09518457,0
1/08/16 07:30:00,2.84657,-59.12,0.286,3.642,-3.15352103,-9.59940455,1.091120667,0
1/08/16 08:00:00,2.643742,-28.54,0.285,4.042,3.703368187,0.04487809256,1.03771154,0
1/08/16 08:30:00,2.952607,-10.44,0.285,4.042,77.92912526,35.14259532,1.064981518,0
1/08/16 09:00:00,2.801036,100.6,0.285,4.822,113.9141204,69.38492424,0.7683298169,0
1/08/16 09:30:00,2.397447,172,0.285,4.822,168.5528167,107.7805785,0.6997277131,0
1/08/16 10:00:00,2.530752,265.7,0.285,7.089,151.6971001,183.5143028,0.7473420307,0
1/08/16 10:30:00,1.882488,326.8,0.285,7.089,174.0973775,207.2279101,0.6305823465,0
1/08/16 11:00:00,2.366405,395.2,0.285,10.99,203.0734779,222.8924233,0.6390729278,0
1/08/16 11:30:00,3.301163,460.2,0.285,10.99,233.3188641,229.6733944,0.9433722938,0
1/08/16 12:00:00,2.889745,508.6,0.284,17.11,247.7686295,279.7399667,1.146597626,0
1/08/16 12:30:00,2.616208,578.8,0.284,17.11,294.7075452,319.7380383,1.107540004,0
1/08/16 13:00:00,2.887313,666.5,0.283,18.57,283.1586297,346.4266059,1.003243371,0
1/08/16 13:30:00,2.640176,688.2,0.283,18.57,242.669851,293.8717721,1.166196735,0
1/08/16 14:00:00,2.314901,595.1,0.283,24.97,200.6180602,235.3614431,1.284137521,0
1/08/16 14:30:00,3.502685,493.1,0.283,24.97,315.4595931,332.1128676,1.830215535,0
1/08/16 15:00:00,2.877975,706.3,0.282,22.69,253.5760671,319.4704096,1.212144252,0
1/08/16 15:30:00,2.16382,625.2,0.282,22.69,250.8439463,232.3243932,0.9194975572,0
1/08/16 16:00:00,1.825272,537.8,0.281,21.38,241.5702993,269.5237651,1.044873079,0
1/08/16 16:30:00,2.555581,562.9,0.281,21.38,253.9939664,207.887529,1.352114155,0
1/08/16 17:00:00,2.363469,507.9,0.281,24.04,196.8588213,175.0672753,1.028663428,0
1/08/16 17:30:00,2.888834,413,0.281,24.04,204.2643911,176.1742861,1.629248416,0
1/08/16 18:00:00,2.790192,413,0.28,23.41,203.5087095,149.2623338,1.705812828,0
1/08/16 18:30:00,2.500016,377.1,0.28,23.41,162.5652029,106.0410182,1.1830895,0
1/08/16 19:00:00,3.09268,287.8,0.28,18.58,67.36971803,4.442092621,1.193861002,0
1/08/16 19:30:00,1.972473,86.6,0.28,18.58,-15.19856616,-16.54301086,0.9341564268,0
1/08/16 20:00:00,1.855676,-20.91,0.28,13.29,26.04442482,4.744881156,1.13329934,0
1/08/16 20:30:00,1.202634,38.74,0.28,13.29,-17.76558884,-7.441351353,0.5018914175,0
1/08/16 21:00:00,1.2264,-18.97,0.28,11.05,-20.56357121,-47.65344567,0.681335954,0
1/08/16 21:30:00,1.48037,-64.34,0.28,11.05,-26.08288161,-51.52658926,0.7669441996,0
1/08/16 22:00:00,2.508122,-75.98,0.28,9.85,-23.74005584,-79.76996333,0.8073436879,0
1/08/16 22:30:00,1.227363,-104.1,0.28,9.85,-37.74499543,-50.4636472,0.4731841649,0
1/08/16 23:00:00,1.683909,-90.4,0.279,8.41,-33.20981137,-51.74277166,0.6955453579,0
1/08/16 23:30:00,1.752117,-88.4,0.279,8.41,-37.26281357,-44.40879715,0.6703573388,0
2/08/16 00:00:00,2.544195,-86.1,0.279,7.748,-20.30220761,-72.60054192,0.8370748429,0
2/08/16 00:30:00,2.181979,-98.2,0.279,7.748,-30.26113074,-56.6727576,0.6629558837,0
2/08/16 01:00:00,2.880235,-93.1,0.279,7.321,-34.96342655,-42.7614617,0.382322067,0
2/08/16 01:30:00,3.202835,-84.9,0.279,7.321,-31.38922602,-44.2827177,0.3125939156,0
2/08/16 02:00:00,2.86751,-83.8,0.279,6.525,-25.41258757,-50.65174456,0.4359516598,0
2/08/16 02:30:00,3.076813,-85.1,0.279,6.525,-35.79770883,-41.55285196,0.3322734936,0
2/08/16 03:00:00,2.805094,-87.2,0.279,5.909,-26.05362528,-60.10792934,0.2652280477,0
2/08/16 03:30:00,2.343645,-96.7,0.279,5.909,-24.76034895,-57.51262228,0.285036143,0
2/08/16 04:00:00,1.97838,-93.4,0.278,5.275,-16.95615761,-61.85974944,0.2327803078,0
2/08/16 04:30:00,1.935463,-90.4,0.278,5.275,-33.6140703,-44.55952484,0.387221174,0
2/08/16 05:00:00,0.5513179,-90.2,0.278,4.977,-13.68205712,-48.38042388,0.1242446394,0
2/08/16 05:30:00,0.7037328,-74.52,0.278,4.977,-15.05606995,-52.11050583,0.139496271,0
2/08/16 06:00:00,0.6550108,-80.1,0.278,4.652,-20.86514992,-43.47429499,0.1219835521,0
2/08/16 06:30:00,0.830774,-77.62,0.278,4.652,-13.28666666,-45.6500485,0.1632337765,0
2/08/16 07:00:00,0.9506304,-72.57,0.278,4.247,-18.62794322,-29.8739251,0.1140033948,0
2/08/16 07:30:00,0.3102209,-61.9,0.278,4.247,-5.621147439,-6.105539541,0.1373228606,0
2/08/16 08:00:00,0.7601908,-23.21,0.277,4.737,21.48009039,15.0873739,0.3055817959,0
2/08/16 08:30:00,0.878421,27.29,0.277,4.737,52.17030751,49.79462346,0.3534676465,0
2/08/16 09:00:00,1.109821,94.6,0.277,6.288,73.6216585,99.42401924,0.4503025381,0
2/08/16 09:30:00,1.243209,166.6,0.277,6.288,113.7903322,137.2348148,0.5563747052,0
2/08/16 10:00:00,2.030259,245.3,0.277,9,147.5954257,172.4072278,0.5294941711,0
2/08/16 10:30:00,2.054955,316.4,0.277,9,157.8011138,204.6883145,0.6594914006,0
2/08/16 11:00:00,1.9305,380,0.276,12.81,176.7338524,234.748686,0.7324787493,0
2/08/16 11:30:00,2.065222,449,0.276,12.81,228.86858,221.0216206,0.8625115348,0
2/08/16 12:00:00,2.161871,498.9,0.276,20.47,197.2974699,283.612478,0.9662470596,0
2/08/16 12:30:00,3.175375,535.6,0.276,20.47,209.3359062,287.1690647,1.088247604,0
2/08/16 13:00:00,3.414111,551,0.275,21.33,250.0980557,287.521914,1.160429762,0
2/08/16 13:30:00,3.971911,602.1,0.275,21.33,186.1177282,337.1727918,1.207929112,0
2/08/16 14:00:00,2.796296,590.8,0.274,28.19,290.2879785,193.7059299,1.419019446,0
2/08/16 14:30:00,3.371593,550.2,0.274,28.19,159.9702392,196.4367459,1.011957175,0
2/08/16 15:00:00,3.677787,417.2,0.273,28.12,243.4238172,260.2402848,0.8514778808,0
2/08/16 15:30:00,3.282382,555.4,0.273,28.12,103.8415433,99.01785923,0.7991970133,0
2/08/16 16:00:00,2.702849,252.1,0.273,26.01,170.4852159,120.216761,0.9001636328,0
2/08/16 16:30:00,2.856207,330.1,0.273,26.01,141.3475019,46.0457343,0.9212850307,0
2/08/16 17:00:00,2.909047,225.1,0.273,22.46,211.8521327,127.4473063,1.084156053,0
2/08/16 17:30:00,2.862179,374.4,0.273,22.46,119.7724253,19.43725772,0.8094613488,0
2/08/16 18:00:00,2.878723,170.9,0.272,22.28,0,0,1.117376948,1.7
2/08/16 18:30:00,2.07657,24.2,0.272,22.28,-40.62423219,-59.21378286,0.8008601298,0.4
2/08/16 19:00:00,1.961248,-79.54,0.272,16.69,-27.64208313,-119.7698767,0.8983484408,1.3
2/08/16 19:30:00,2.83055,-131.6,0.272,16.69,-27.85294971,-24.37294708,0.7476151405,0
2/08/16 20:00:00,3.58298,-40.54,0.275,12.58,-13.9932447,-25.50848375,0.5783341436,0
2/08/16 20:30:00,3.338974,-30.33,0.275,12.58,0,0,0.6070066906,0.8
2/08/16 21:00:00,3.306209,7.077,0.275,11.7,-107.4898982,-49.47851704,1.555264381,1.8
2/08/16 21:30:00,4.466238,-153.8,0.275,11.7,-83.09459402,-97.4656121,1.660847839,0
2/08/16 22:00:00,1.879185,-182.2,0.283,8.85,-27.44227444,-56.55163276,0.9757280776,0
2/08/16 22:30:00,4.812947,-87,0.283,8.85,-11.03025496,-15.88889765,0.9183934541,0
2/08/16 23:00:00,4.527421,-30.15,0.294,8.43,-7.776411712,-8.832643319,1.441618165,2.4
2/08/16 23:30:00,5.47072,-19.91,0.294,8.43,-14.37684386,-24.78939006,1.467293259,0
5/08/16 00:00:00,0.9994254,-83.3,0.29,8.05,-30.22023857,-48.13391339,0.5092314383,0
5/08/16 00:30:00,1.245578,-82.4,0.29,8.05,-30.54201927,-46.82384166,0.2482622908,0
5/08/16 01:00:00,1.390092,-82.6,0.29,7.574,-29.4759132,-46.28458313,0.2394123252,0
5/08/16 01:30:00,1.687088,-81.9,0.29,7.574,-40.79328118,-32.84672848,0.3627089562,0
5/08/16 02:00:00,1.74125,-80.6,0.289,6.967,-28.19881413,-39.61931941,0.4415025235,0
5/08/16 02:30:00,0.9418436,-75.42,0.289,6.967,-8.738570991,-62.55784856,0.2652015802,0
5/08/16 03:00:00,1.306252,-79.52,0.289,6.515,-22.69313348,-50.00505263,0.3138014016,0
5/08/16 03:30:00,2.257683,-81.6,0.289,6.515,-30.03952069,-41.47825007,0.3589035844,0
5/08/16 04:00:00,2.100976,-80.9,0.289,6.199,-33.00085944,-38.19301542,0.3680598641,0
5/08/16 04:30:00,2.311928,-81,0.289,6.199,-40.56494984,-29.73328885,0.4068642366,0
5/08/16 05:00:00,2.121775,-80.5,0.288,5.905,-30.85781375,-39.85150762,0.4037839049,0
5/08/16 05:30:00,2.11699,-81.3,0.288,5.905,-30.89773031,-38.89383508,0.4759125422,0
5/08/16 06:00:00,1.491055,-80.8,0.288,5.564,-24.57922883,-48.52845268,0.3520625696,0
5/08/16 06:30:00,1.386084,-84.5,0.288,5.564,-12.44710274,-54.34266587,0.3439444872,0
5/08/16 07:00:00,1.129655,-78.47,0.288,5.382,-4.282911303,-47.38895617,0.2722764144,0
5/08/16 07:30:00,1.128768,-63.29,0.288,5.382,-6.429600323,-8.34941896,0.4066652283,0
5/08/16 08:00:00,1.22087,-24.76,0.287,5.539,24.40045845,7.462859381,0.2443903207,0
5/08/16 08:30:00,0.9483755,23.58,0.287,5.539,54.9290562,37.00220264,0.4029422996,0
5/08/16 09:00:00,1.579964,86.8,0.287,6.925,118.0077933,46.15959094,0.3144542828,0
5/08/16 09:30:00,1.338174,159.6,0.287,6.925,124.489457,115.3448903,0.5609995131,0
5/08/16 10:00:00,1.740984,236,0.286,9.3,178.3023884,128.0070142,0.5681603102,0
5/08/16 10:30:00,1.804775,306,0.286,9.3,165.6722571,192.0509925,0.6329544093,0
5/08/16 11:00:00,2.343169,377.3,0.286,12.62,196.6412295,196.55531,0.8169576851,0
5/08/16 11:30:00,2.619066,431.9,0.286,12.62,206.5925571,232.8717012,1.009159514,0
5/08/16 12:00:00,2.752389,489.7,0.285,19.87,260.8598725,244.2200431,0.9392186114,0
5/08/16 12:30:00,3.575223,561.1,0.285,19.87,272.0377695,307.586939,1.073678395,0
5/08/16 13:00:00,3.515698,636.6,0.285,21.17,317.3321764,290.0477648,1.203632284,0
5/08/16 13:30:00,3.302989,675.4,0.285,21.17,304.4377015,227.3228505,1.304990436,0
5/08/16 14:00:00,3.216738,599.5,0.284,27.97,183.1066694,126.6096352,1.229076509,0
5/08/16 14:30:00,3.322873,371.5,0.284,27.97,221.0254504,198.6609084,1.038003086,0
5/08/16 15:00:00,2.581797,471.7,0.283,24.57,124.997785,30.48108451,0.9248401412,0
5/08/16 15:30:00,4.032558,197.7,0.283,24.57,168.6763385,27.91842183,1.189778404,0
5/08/16 16:00:00,4.25456,233,0.282,20.53,199.251908,124.4873532,1.091104203,0
5/08/16 16:30:00,4.992564,362,0.282,20.53,292.7940258,261.2164657,1.199132271,0
5/08/16 17:00:00,4.217488,596.6,0.282,23.07,286.1921133,203.0499285,1.135459209,0
5/08/16 17:30:00,3.648564,533.2,0.282,23.07,184.9675336,23.16090197,1.321915365,0
5/08/16 18:00:00,3.881336,245.3,0.281,27.54,156.3472893,39.34613265,1.273509977,0
5/08/16 18:30:00,2.126492,226.6,0.281,27.54,182.2641366,131.8997203,0.7544486628,0
5/08/16 19:00:00,2.1843,341.5,0.28,20.62,181.0709892,48.37749445,1.128291027,0
5/08/16 19:30:00,3.201833,254.3,0.28,20.62,195.9529452,36.37511803,0.9657186605,0
5/08/16 20:00:00,2.65165,254.7,0.28,18.07,74.59596012,22.12312443,0.7099561128,0
5/08/16 20:30:00,2.5151,116.5,0.28,18.07,-13.83031643,-26.32441593,0.4952256922,0
5/08/16 21:00:00,2.831291,-24.33,0.28,16.4,-13.62423714,-45.73281528,0.4977482126,0
5/08/16 21:30:00,2.672348,-47,0.28,16.4,-10.56774667,-39.08988984,0.5542163357,0
5/08/16 22:00:00,3.099648,-39.56,0.28,13.15,-14.17697191,-30.21228136,0.6891710037,0
5/08/16 22:30:00,3.803483,-35.77,0.28,13.15,-18.62118126,-33.14653657,0.7295241092,0
5/08/16 23:00:00,3.415907,-44.85,0.279,12.52,-14.00011868,-59.83187774,0.7474108017,0
5/08/16 23:30:00,3.816963,-69.04,0.279,12.52,-25.80648747,-46.02383607,0.7605856576,0
6/08/16 00:00:00,3.212393,-69.1,0.279,11.02,-27.05413712,-42.7481411,0.7644498691,0
6/08/16 00:30:00,3.397892,-68.66,0.279,11.02,-24.32656486,-43.64841203,0.6951876359,0
6/08/16 01:00:00,3.296192,-68.17,0.279,9.86,-33.35929763,-39.59554059,0.7625664566,0
6/08/16 01:30:00,3.000985,-74.32,0.279,9.86,-30.01060806,-41.6298124,0.6564511284,0
6/08/16 02:00:00,3.221785,-74.12,0.278,9.19,-48.41454398,-0.5071215383,0.6556084867,0
6/08/16 02:30:00,2.156553,-51.76,0.278,9.19,-26.30236369,-27.90887714,0.5031763469,0
6/08/16 03:00:00,2.192325,-56.66,0.278,9.14,-29.43434435,-40.40817052,0.4215922205,0
6/08/16 03:30:00,1.106359,-73.46,0.278,9.14,-30.29823795,-42.96207053,0.5153958533,0
6/08/16 04:00:00,1.220629,-78.13,0.278,8.28,-30.07356529,-47.14367084,0.3279935764,0
6/08/16 04:30:00,1.549528,-83.2,0.278,8.28,-29.46331565,-48.39128941,0.4128539116,0
6/08/16 05:00:00,1.384498,-84.7,0.278,7.324,-4.071409332,-58.2257936,0.3318098756,0
6/08/16 05:30:00,1.227183,-69.56,0.278,7.324,-26.32336591,-4.896468093,0.3676118722,0
6/08/16 06:00:00,1.703419,-37.62,0.277,7.25,-3.559829267,-33.73830613,0.4752822361,0
6/08/16 06:30:00,1.441501,-42.69,0.277,7.25,-26.17162699,-27.42064608,0.6337937353,0
6/08/16 07:00:00,1.661041,-59.54,0.277,8.36,-11.91510674,-8.886269958,0.4198062351,0
6/08/16 07:30:00,1.58251,-26.36,0.277,8.36,-2.212075725,-5.442198101,0.4368775915,0
6/08/16 08:00:00,2.05075,-11.99,0.277,8.36,19.46187454,5.621850879,0.7866804198,0
6/08/16 08:30:00,2.539897,22.36,0.277,8.36,29.93426453,14.41173584,1.471929997,0
6/08/16 09:00:00,4.209889,43.54,0.277,9.75,11.30967162,10.68122475,0.7026868923,0
6/08/16 09:30:00,4.004223,22.38,0.277,9.75,31.49487074,6.090025245,0.8412530965,0
6/08/16 10:00:00,2.840848,38.78,0.276,10.64,30.50294717,2.097165757,0.6751682193,0
6/08/16 10:30:00,5.435211,34.43,0.276,10.64,-6.067139083,-23.38047355,0.81309623,0.4
6/08/16 11:00:00,4.239414,-27.59,0.276,10.92,-14.2031033,-13.38411467,0.9895868483,1.1
6/08/16 11:30:00,2.540681,-26.7,0.276,10.92,-23.36211709,-45.00149189,0.7576105023,0.4
6/08/16 12:00:00,2.544318,-67.92,0.277,9.91,-19.30512572,-27.31039301,1.266472701,0.5
6/08/16 12:30:00,3.072088,-46.56,0.277,9.91,-5.565475558,-25.87867432,0.5640890837,0.3
6/08/16 13:00:00,0.6227491,-31,0.277,9.78,6.5580596,1.533806331,0.3339169492,0.6
6/08/16 13:30:00,0.8915359,9.23,0.277,9.78,5.308254434,2.151702248,0.3849049912,0
6/08/16 14:00:00,0.6373816,9.07,0.278,10.32,35.46987263,22.68771246,0.4267362591,0.7
6/08/16 14:30:00,1.830527,60.52,0.278,10.32,33.8121169,24.93319134,0.4704321298,0
6/08/16 15:00:00,2.020308,63.22,0.279,11.16,67.99698565,25.92546283,0.5404656264,0
6/08/16 15:30:00,2.917781,100.1,0.279,11.16,72.0578891,33.19839807,0.4823762088,0
6/08/16 16:00:00,2.534634,114.3,0.28,12.36,1.566649603,1.456705105,0.4695108338,0
6/08/16 16:30:00,2.702076,10.88,0.28,12.36,-1.915223151,-2.448330596,0.5839236778,0
6/08/16 17:00:00,2.900378,1.515,0.28,11.77,-8.120586875,-6.716340214,0.7255879519,0
6/08/16 17:30:00,2.680133,-10.63,0.28,11.77,-5.44440371,-9.315222053,0.7296632038,2.9
6/08/16 18:00:00,2.570401,-11.89,0.28,10.6,39.45635848,15.20192242,0.6662773065,0.2
6/08/16 18:30:00,2.830198,57.11,0.28,10.6,5.91658604,3.918021089,0.6398768563,0
6/08/16 19:00:00,3.290037,13.15,0.289,10.89,1.949125191,1.40321958,0.6091244566,0
6/08/16 19:30:00,2.528484,5.746,0.289,10.89,-2.667709508,-5.202893375,0.5330854576,0
6/08/16 20:00:00,1.750885,-6.012,0.293,10.31,-10.41464209,-15.53193997,0.4895676133,0
6/08/16 20:30:00,1.367989,-23.57,0.293,10.31,-19.47561388,-14.22389624,0.5524716915,0
6/08/16 21:00:00,0.9928551,-32.2,0.294,10.41,-24.52014192,-23.77636821,0.3291729415,0
6/08/16 21:30:00,0.8901309,-47.73,0.294,10.41,-28.02431994,-30.79107922,0.4164124653,0
6/08/16 22:00:00,0.5724025,-60.26,0.294,9.24,-21.44686035,-20.83896145,0.2778034452,0
6/08/16 22:30:00,0.7020494,-45.26,0.294,9.24,-16.43607519,-22.74323648,0.3337736178,0
6/08/16 23:00:00,1.247936,-42.72,0.294,8.2,-40.85663081,-12.73272782,0.4157405004,0
